Opération	Division	Description	Designation	Type unité	Type produit	Nombre unité	Statut ADV	N° Lot	Superficie	Prix unitaire	Prix total	Titre foncier	Numéro Client	Client	CIN/RC	Dossier	Type document	Désignation type de document	Création	Vers1	Vers2	Vers3	Total versement	Date livraison	Date contrat	Vers regularis	Trop perçu réglé	Trop perçu non réglé	Reste à payer	Total avances	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2132	80	850	68000	                    	11015007	Alonso Latimer	FB76209	21610256	ZVL 	Vente libre         	20170731	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2133	80	850	68000	                    	11015473	Israel Draisey	FB61856	21610624	ZVL 	Vente libre         	20170803	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2134	80	850	68000	                    	11024710	Naoma Van Leeuwen	FB56130	21617211	ZVL 	Vente libre         	20171122	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2135	80	850	68000	                    	11061515	Dickie Yarmouth	FB15063	21640283	ZVL 	Vente libre         	20181231	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2136	80	850	68000	                    	11015308	Sanford Elner	FB63196	21610526	ZVL 	Vente libre         	20170802	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2137	80	850	68000	                    	11024394	Jaime Timmis	FB75273	21617026	ZVL 	Vente libre         	20171120	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2138	80	850	68000	                    	11015088	Rodina Pedroli	SJ6921	21610335	ZVL 	Vente libre         	20170801	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2139	80	850	68000	                    	11014889	Madge Connar	C956770	21610110	ZVL 	Vente libre         	20170728	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2140	80	850	68000	                    	11014632	Shell Ansill	FB30537	21609886	ZVL 	Vente libre         	20170726	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2141	80	850	68000	                    	11024404	Constantine Rubi	Z133855	21616971	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2142	80	977.5	78200	                    	11014516	Lewie Mc Comb	FB28225	21609779	ZVL 	Vente libre         	20170726	39100	19550	0	58650	0	0	0	0	0	19550	58650	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2143	80	977.5	78200	                    	11014739	Geralda Ivons	FB53588	21609985	ZVL 	Vente libre         	20170727	39100	19550	0	58650	0	0	0	0	0	19550	58650	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2144	80	850	68000	                    	11024999	Cordy Holborn	FB76895	21617430	ZVL 	Vente libre         	20171127	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2145	80	850	68000	                    	11014799	Dermot Fucher	FB98654	21610008	ZVL 	Vente libre         	20170727	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2146	80	850	68000	                    	11024415	Adoree Pena	FB93733	21616973	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2147	80	850	68000	                    	11024421	Anetta Yosifov	Z349403	21616976	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2148	80	850	68000	                    	11015150	Felice Tathacott	FB7953	21610317	ZVL 	Vente libre         	20170801	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2149	80	850	68000	                    	11015411	Veradis Stirrip	FB49368	21610571	ZVL 	Vente libre         	20170802	34000	27000	0	61000	0	0	0	0	0	7000	61000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2150	80	892.5	71400	                    	11014806	Sashenka Critchley	FB84826	21610010	ZVL 	Vente libre         	20170727	35700	0	0	35700	0	0	0	0	0	35700	35700	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2151	80	892.5	71400	                    	11014935	Jake Spreadbury	FB70481	21610156	ZVL 	Vente libre         	20170728	35700	17850	0	53550	0	0	0	0	0	17850	53550	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2152	80	850	68000	                    	11024429	Brose Bleddon	FB89455	21616985	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2153	80	850	68000	                    	11015143	Tab Spick	FB80333	21610311	ZVL 	Vente libre         	20170801	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2154	80	850	68000	                    	11024439	Cristian Pardey	FB67429	21616990	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2155	80	850	68000	                    	11015599	Percy Helis	FB112311	21610719	ZVL 	Vente libre         	20170803	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2156	80	850	68000	                    	11015433	Mikel Affron	FB61423	21610567	ZVL 	Vente libre         	20170802	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2157	80	850	68000	                    	11015380	Ernestus Scamel	FB76934	21610522	ZVL 	Vente libre         	20170802	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2158	80	977.5	78200	                    	11019587	Deny Wrenn	FB57160	21613609	ZVL 	Vente libre         	20170921	39100	19550	0	58650	0	0	0	0	0	19550	58650	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2159	80	977.5	78200	                    	11015593	Nomi Wash	FB29414	21610711	ZVL 	Vente libre         	20170803	39100	19550	0	58650	0	0	0	0	0	19550	58650	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2160	80	850	68000	                    	11014521	Franchot Kless	FB96094	21609802	ZVL 	Vente libre         	20170726	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2161	80	850	68000	                    	11015008	Toma Coytes	FB54934	21610254	ZVL 	Vente libre         	20170731	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2162	80	850	68000	                    	11015672	Ynez Dumingo	FB57955	21610768	ZVL 	Vente libre         	20170804	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2163	80	850	68000	                    	11014912	Ilysa Minney	FB68691	21610133	ZVL 	Vente libre         	20170728	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2164	80	850	68000	                    	11014614	Osbourn Shirley	FB72815	21609878	ZVL 	Vente libre         	20170726	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2165	80	850	68000	                    	11024436	Baxy Gotling	FB61300	21616991	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2166	80	892.5	71400	                    	11015085	Thorvald Prigmore	F181628	21610265	ZVL 	Vente libre         	20170731	35700	17850	0	53550	0	0	0	0	0	17850	53550	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2167	80	977.5	78200	                    	11053014	Lydon Menichelli	FB57847	21634240	ZVL 	Vente libre         	20180927	39100	19550	0	58650	0	0	0	0	0	19550	58650	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2168	80	850	68000	                    	11024448	Bradford Nussgen	FB93466	21617003	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2169	80	850	68000	                    	11024433	Nickolai Harnor	F127270	21616988	ZVL 	Vente libre         	20171120	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2170	80	850	68000	                    	11014928	Myrilla Spragge	FB111684	21610154	ZVL 	Vente libre         	20170728	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2171	80	850	68000	                    	11015514	Bree Overill	FB30935	21610683	ZVL 	Vente libre         	20170803	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2172	80	850	68000	                    	11014621	Amil Pepall	FB61236	21609880	ZVL 	Vente libre         	20170726	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2173	80	850	68000	                    	11025430	Bud Spittle	FH18070	21617663	ZVL 	Vente libre         	20171129	65000	0	0	65000	0	0	0	0	0	3000	65000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2174	80	892.5	71400	                    	11014907	Mylo Marryatt	FB83886	21610127	ZVL 	Vente libre         	20170728	35700	17850	0	53550	0	0	0	0	0	17850	53550	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2175	80	892.5	71400	                    	11015014	Georgia Collinwood	FA6395	21610258	ZVL 	Vente libre         	20170731	35700	17850	0	53550	0	0	0	0	0	17850	53550	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2176	80	850	68000	                    	11024467	Farra Fairholm	Z541425	21617020	ZVL 	Vente libre         	20171120	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2177	80	850	68000	                    	11015259	Alene Callicott	FB108349	21610432	ZVL 	Vente libre         	20170801	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2178	80	850	68000	                    	11016489	Aylmar Turbefield	FB49241	21611391	ZVL 	Vente libre         	20170811	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2179	80	850	68000	                    	11014920	Diannne Pottery	FB73838	21610144	ZVL 	Vente libre         	20170728	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2180	80	850	68000	                    	11025514	Ludvig Boyford	S787589	21617701	ZVL 	Vente libre         	20171130	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2181	80	850	68000	                    	11014772	Sydel Radage	FB64972	21609990	ZVL 	Vente libre         	20170727	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2182	80	850	68000	                    	11017448	Stafani Tolomelli	FB51686	21612138	ZVL 	Vente libre         	20170825	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2183	80	1147.5	91800	                    	11015180	Sutherland Dalinder	FB90588	21610344	ZVL 	Vente libre         	20170801	45900	22950	0	68850	0	0	0	0	0	22950	68850	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2184	80	1105	88400	                    	11019649	Marinna Shelliday	Z450039	21613660	ZVL 	Vente libre         	20170925	44200	22100	0	66300	0	0	0	0	0	22100	66300	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2185	80	850	68000	                    	11014963	Clayson Fieldhouse	FB71425	21610193	ZVL 	Vente libre         	20170731	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2186	80	850	68000	                    	10219297	Garrard Lodden	ZG84512	21617458	ZVL 	Vente libre         	20171127	34000	0	0	34000	0	0	0	0	0	34000	34000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2187	80	850	68000	                    	11025061	Lanita Deporte	EG801945	21617470	ZVL 	Vente libre         	20171127	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2188	80	850	68000	                    	11015476	Morgen Domb	FB65222	21610677	ZVL 	Vente libre         	20170803	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2189	80	850	68000	                    	11030420	Sydel Kenwell	FB65990	21620228	ZVL 	Vente libre         	20180116	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2190	80	850	68000	                    	11014658	Beale Pavic	FB74939	21609897	ZVL 	Vente libre         	20170727	34000	17000	0	51000	0	0	0	0	0	17000	51000	
180392.03	1805	Taourirt                      	5113-ZUN AL YASSAMINE TR3 TAOURIRT      	LOT HABITATION           	LOTS ECONOMIQUES R+1 RDC HABITAT        	1	2	2191	80	892.5	71400	                    	11024213	Lynsey McGrah	FB11318	21616896	ZVL 	Vente libre         	20171116	35700	0	0	35700	0	0	0	0	0	35700	35700	
